Cruise,Station Name,Date,Time_ON,Time_OFF
WQAUG95,26,1995-08-01,15:26:00,15:41:00
WQAUG95,27,1995-08-01,14:22:00,14:36:00
WQAUG95,28,1995-08-01,13:38:00,13:56:00
WQAUG95,29,1995-08-01,14:58:00,15:07:00
WQAUG95,30,1995-08-01,09:03:00,09:17:00
WQAUG95,31,1995-08-01,11:37:00,11:53:00
WQAUG95,32,1995-08-01,08:14:00,08:28:00
WQAUG95,33,1995-08-01,10:48:00,11:07:00
WQAUG95,34,1995-07-31,08:22:00,08:37:00
WQAUG95,36,1995-07-31,14:30:00,14:45:00
WQAUG95,A2_ISC,1995-08-06,08:42:00,00:00:00
WQAUG95,A3_ISC,1995-08-06,09:11:00,00:00:00
WQAUG95,A4,1995-08-04,12:05:00,12:38:00
WQAUG95,A4_ISC,1995-08-06,09:30:00,00:00:00
WQAUG95,B3,1995-08-04,13:00:00,13:16:00
WQAUG95,BLANK A,1995-08-04,00:00:00,00:00:00
WQAUG95,BLANK B,1995-07-31,00:00:00,00:00:00
WQAUG95,C1,1995-08-04,10:47:00,11:14:00
WQAUG95,C2,1995-08-03,13:20:00,13:40:00
WQAUG95,D3,1995-08-04,14:13:00,14:32:00
WQAUG95,E1,1995-08-04,09:04:00,09:32:00
WQAUG95,F2,1995-08-02,14:32:00,14:55:00
WQAUG95,F3,1995-08-02,11:45:00,12:05:00
WQAUG95,H2,1995-08-01,15:57:00,16:13:00
WQAUG95,H4,1995-08-02,09:04:00,09:33:00
WQAUG95,H6,1995-08-01,12:55:00,13:15:00
WQAUG95,I2,1995-08-01,09:55:00,10:09:00
WQAUG95,J2,1995-07-31,08:55:00,09:12:00
WQAUG95,K2,1995-07-31,10:02:00,10:22:00
WQAUG95,M3,1995-07-31,11:34:00,11:50:00
WQAUG95,N3,1995-07-31,12:44:00,13:00:00
WQAUG96,01,1996-08-07,11:34:00,11:45:00
WQAUG96,02,1996-08-07,11:53:00,12:01:00
WQAUG96,03,1996-08-07,11:08:00,11:18:00
WQAUG96,04,1996-08-07,14:07:00,14:16:00
WQAUG96,05,1996-08-07,10:43:00,10:54:00
WQAUG96,06,1996-08-07,14:28:00,14:37:00
WQAUG96,07,1996-08-07,14:49:00,14:57:00
WQAUG96,08,1996-08-07,09:42:00,09:52:00
WQAUG96,09,1996-08-07,09:05:00,09:20:00
WQAUG96,10,1996-08-08,10:37:00,10:46:00
WQAUG96,12,1996-08-08,09:04:00,09:14:00
WQAUG96,13,1996-08-08,09:31:00,09:41:00
WQAUG96,14,1996-08-08,11:39:00,11:52:00
WQAUG96,15,1996-08-08,11:12:00,11:23:00
WQAUG96,16,1996-08-08,08:35:00,08:48:00
WQAUG96,18,1996-08-08,08:07:00,08:20:00
WQAUG96,19,1996-08-08,13:19:00,13:30:00
WQAUG96,20,1996-08-08,12:50:00,12:59:00
WQAUG96,25,1996-08-06,12:40:00,12:52:00
WQAUG96,26,1996-08-06,15:22:00,15:33:00
WQAUG96,27,1996-08-06,14:55:00,15:05:00
WQAUG96,28,1996-08-06,13:43:00,13:53:00
WQAUG96,30,1996-08-06,09:37:00,09:45:00
WQAUG96,31,1996-08-06,11:50:00,12:09:00
WQAUG96,32,1996-08-06,08:53:00,09:02:00
WQAUG96,33,1996-08-06,11:18:00,11:38:00
WQAUG96,A2_ISC,1996-08-05,09:02:00,00:00:00
WQAUG96,A2_NYC,1996-08-14,00:00:00,00:00:00
WQAUG96,A3_ISC,1996-08-05,09:22:00,00:00:00
WQAUG96,A4,1996-08-07,12:46:00,13:02:00
WQAUG96,A4_ISC,1996-08-05,09:58:00,00:00:00
WQAUG96,A5_ISC,1996-08-05,11:06:00,00:00:00
WQAUG96,B3,1996-08-07,11:12:00,00:00:00
WQAUG96,BLANK A,1996-08-07,00:00:00,00:00:00
WQAUG96,BLANK B,1996-08-05,00:00:00,00:00:00
WQAUG96,C1,1996-08-07,13:41:00,13:58:00
WQAUG96,C2,1996-08-07,10:18:00,10:32:00
WQAUG96,D3,1996-08-07,15:12:00,15:28:00
WQAUG96,E1,1996-08-08,10:01:00,10:18:00
WQAUG96,F2,1996-08-08,13:52:00,14:04:00
WQAUG96,F3,1996-08-08,12:08:00,12:27:00
WQAUG96,H2,1996-08-06,15:44:00,15:59:00
WQAUG96,H4,1996-08-06,14:15:00,00:00:00
WQAUG96,H6,1996-08-06,13:03:00,13:20:00
WQAUG96,H-B_ISC,1996-08-05,11:19:00,00:00:00
WQAUG96,H-C1_ISC,1996-08-05,10:55:00,00:00:00
WQAUG96,I2,1996-08-06,10:22:00,10:40:00
WQAUG96,J2,1996-08-06,07:35:00,07:48:00
WQAUG96,K2,1996-08-05,07:06:00,07:25:00
WQAUG96,M3,1996-08-05,08:04:00,08:20:00
WQAUG96,N3,1996-08-05,08:58:00,09:18:00
WQAUG97,01,1997-08-05,11:00:00,11:11:00
WQAUG97,02,1997-08-05,13:09:00,13:18:00
WQAUG97,03,1997-08-05,10:33:00,10:44:00
WQAUG97,04,1997-08-05,13:57:00,14:05:00
WQAUG97,05,1997-08-05,09:47:00,09:58:00
WQAUG97,06,1997-08-05,14:18:00,14:29:00
WQAUG97,07,1997-08-05,14:42:00,14:52:00
WQAUG97,08,1997-08-05,09:14:00,00:00:00
WQAUG97,09,1997-08-05,08:41:00,08:55:00
WQAUG97,10,1997-08-04,11:37:00,00:00:00
WQAUG97,12,1997-08-04,10:05:00,00:00:00
WQAUG97,13,1997-08-04,10:32:00,10:42:00
WQAUG97,14,1997-08-04,13:05:00,13:15:00
WQAUG97,15,1997-08-04,12:36:00,12:46:00
WQAUG97,16,1997-08-04,08:58:00,09:08:00
WQAUG97,18,1997-08-04,08:26:00,00:00:00
WQAUG97,19,1997-08-04,14:51:00,15:02:00
WQAUG97,20,1997-08-04,14:19:00,14:29:00
WQAUG97,21,1997-08-04,15:55:00,16:04:00
WQAUG97,22,1997-08-04,15:17:00,15:28:00
WQAUG97,25,1997-08-06,12:35:00,12:45:00
WQAUG97,26,1997-08-06,08:48:00,08:57:00
WQAUG97,27,1997-08-06,10:15:00,10:27:00
WQAUG97,28,1997-08-06,11:30:00,11:42:00
WQAUG97,29,1997-08-06,09:19:00,09:29:00
WQAUG97,30,1997-08-06,09:46:00,09:56:00
WQAUG97,31,1997-08-06,13:26:00,13:42:00
WQAUG97,32,1997-08-06,15:50:00,16:00:00
WQAUG97,33,1997-08-06,14:09:00,14:19:00
WQAUG97,34,1997-08-06,16:42:00,16:52:00
WQAUG97,A2_ISC,1997-08-04,08:48:00,00:00:00
WQAUG97,A2_NYC,1997-08-06,00:00:00,00:00:00
WQAUG97,A3_ISC,1997-08-04,09:30:00,00:00:00
WQAUG97,A4,1997-08-05,12:13:00,12:23:00
WQAUG97,A4_ISC,1997-08-04,10:41:00,00:00:00
WQAUG97,A5_ISC,1997-08-04,11:44:00,00:00:00
WQAUG97,B1S_ISC,1997-08-04,12:19:00,00:00:00
WQAUG97,B2_ISC,1997-08-04,12:28:00,00:00:00
WQAUG97,B3,1997-08-05,11:30:00,11:50:00
WQAUG97,B3_ISC,1997-08-04,12:41:00,00:00:00
WQAUG97,B4_ISC,1997-08-04,12:54:00,00:00:00
WQAUG97,BLANK A,1997-08-05,00:00:00,00:00:00
WQAUG97,BLANK B,1997-08-07,00:00:00,00:00:00
WQAUG97,C1,1997-08-05,13:30:00,13:40:00
WQAUG97,C2,1997-08-05,10:07:00,10:20:00
WQAUG97,D3,1997-08-05,15:03:00,00:00:00
WQAUG97,E1,1997-08-04,11:01:00,11:11:00
WQAUG97,F2,1997-08-04,09:30:00,09:42:00
WQAUG97,F3,1997-08-04,13:37:00,00:00:00
WQAUG97,H2,1997-08-06,08:21:00,08:32:00
WQAUG97,H4,1997-08-06,10:51:00,11:00:00
WQAUG97,H6,1997-08-06,12:04:00,12:22:00
WQAUG97,H-B_ISC,1997-08-04,11:55:00,00:00:00
WQAUG97,H-C1_ISC,1997-08-04,11:30:00,00:00:00
WQAUG97,I2,1997-08-06,15:04:00,15:15:00
WQAUG97,J2,1997-08-07,07:57:00,08:15:00
WQAUG97,K2,1997-08-07,09:05:00,09:19:00
WQAUG97,M3,1997-08-07,10:19:00,10:36:00
WQAUG97,N3,1997-08-07,11:36:00,11:56:00
WQAUG98,01,1998-08-03,13:42:00,13:50:00
WQAUG98,02,1998-08-03,11:36:00,11:46:00
WQAUG98,03,1998-08-03,14:05:00,14:19:00
WQAUG98,04,1998-08-03,10:47:00,10:56:00
WQAUG98,05,1998-08-03,14:34:00,14:43:00
WQAUG98,06,1998-08-03,09:53:00,10:04:00
WQAUG98,07,1998-08-03,09:27:00,09:36:00
WQAUG98,08,1998-08-03,15:08:00,15:18:00
WQAUG98,09,1998-08-03,08:14:00,08:22:00
WQAUG98,10,1998-08-04,09:28:00,09:54:00
WQAUG98,12,1998-08-03,07:39:00,07:48:00
WQAUG98,13,1998-08-03,08:32:00,00:00:00
WQAUG98,14,1998-08-04,10:57:00,11:09:00
WQAUG98,15,1998-08-04,10:24:00,10:37:00
WQAUG98,16,1998-08-03,16:30:00,16:38:00
WQAUG98,18,1998-08-04,07:29:00,07:38:00
WQAUG98,19,1998-08-04,12:45:00,12:56:00
WQAUG98,20,1998-08-04,12:11:00,12:23:00
WQAUG98,21,1998-08-04,06:50:00,07:07:00
WQAUG98,22,1998-08-04,13:14:00,13:25:00
WQAUG98,23,1998-08-04,14:12:00,14:22:00
WQAUG98,25,1998-08-05,11:51:00,12:01:00
WQAUG98,26,1998-08-05,08:25:00,08:34:00
WQAUG98,27,1998-08-05,09:53:00,10:04:00
WQAUG98,28,1998-08-05,10:30:00,10:42:00
WQAUG98,29,1998-08-05,08:55:00,09:03:00
WQAUG98,30,1998-08-05,09:21:00,09:32:00
WQAUG98,31,1998-08-05,12:37:00,12:49:00
WQAUG98,32,1998-08-05,15:00:00,15:07:00
WQAUG98,33,1998-08-05,13:16:00,13:25:00
WQAUG98,34,1998-08-05,15:55:00,16:03:00
WQAUG98,36,1998-08-06,08:52:00,00:00:00
WQAUG98,A2_ISC,1998-08-03,08:24:00,00:00:00
WQAUG98,A2_NYC,1998-08-03,00:00:00,00:00:00
WQAUG98,A3_ISC,1998-08-03,09:00:00,00:00:00
WQAUG98,A4,1998-08-03,12:48:00,13:03:00
WQAUG98,A4_ISC,1998-08-03,10:15:00,00:00:00
WQAUG98,A5_ISC,1998-08-03,11:33:00,00:00:00
WQAUG98,B1S_ISC,1998-08-03,12:05:00,00:00:00
WQAUG98,B2_ISC,1998-08-03,12:15:00,00:00:00
WQAUG98,B3,1998-08-03,12:00:00,12:12:00
WQAUG98,B3_ISC,1998-08-03,12:26:00,00:00:00
WQAUG98,B4_ISC,1998-08-03,12:36:00,00:00:00
WQAUG98,BLANK A,1998-08-03,00:00:00,00:00:00
WQAUG98,BLANK B,1998-08-06,00:00:00,00:00:00
WQAUG98,C1,1998-08-03,11:13:00,11:24:00
WQAUG98,C2,1998-08-03,10:17:00,10:30:00
WQAUG98,D3,1998-08-03,08:53:00,00:00:00
WQAUG98,E1,1998-08-04,09:05:00,09:21:00
WQAUG98,F2,1998-08-04,08:00:00,08:10:00
WQAUG98,F3,1998-08-04,11:30:00,11:45:00
WQAUG98,H2,1998-08-05,07:57:00,08:06:00
WQAUG98,H4,1998-08-04,13:46:00,13:59:00
WQAUG98,H6,1998-08-05,11:12:00,11:34:00
WQAUG98,H-B_ISC,1998-08-03,11:45:00,00:00:00
WQAUG98,H-C1_ISC,1998-08-03,11:25:00,00:00:00
WQAUG98,I2,1998-08-05,14:05:00,14:19:00
WQAUG98,J2,1998-08-05,16:24:00,16:37:00
WQAUG98,K2,1998-08-06,09:14:00,09:30:00
WQAUG98,M3,1998-08-06,10:30:00,10:44:00
WQAUG98,N3,1998-08-06,11:32:00,11:50:00
WQAUG99,01,1999-08-04,13:41:00,13:50:00
WQAUG99,02,1999-08-04,11:45:00,11:59:00
WQAUG99,03,1999-08-04,11:03:00,11:12:00
WQAUG99,04,1999-08-04,10:37:00,10:45:00
WQAUG99,05,1999-08-04,14:24:00,14:31:00
WQAUG99,06,1999-08-04,09:47:00,09:57:00
WQAUG99,07,1999-08-04,09:25:00,09:34:00
WQAUG99,08,1999-08-04,15:00:00,15:09:00
WQAUG99,09,1999-08-04,08:15:00,08:22:00
WQAUG99,10,1999-08-05,09:40:00,09:49:00
WQAUG99,12,1999-08-04,07:41:00,07:50:00
WQAUG99,13,1999-08-05,08:29:00,08:40:00
WQAUG99,14,1999-08-05,10:52:00,11:03:00
WQAUG99,15,1999-08-05,10:19:00,10:30:00
WQAUG99,16,1999-08-04,07:09:00,07:16:00
WQAUG99,18,1999-08-05,07:22:00,07:30:00
WQAUG99,19,1999-08-05,12:42:00,12:54:00
WQAUG99,20,1999-08-05,12:07:00,12:18:00
WQAUG99,21,1999-08-05,06:49:00,06:58:00
WQAUG99,22,1999-08-05,13:12:00,13:25:00
WQAUG99,23,1999-08-04,14:12:00,14:21:00
WQAUG99,25,1999-08-03,12:08:00,12:16:00
WQAUG99,26,1999-08-03,16:27:00,16:34:00
WQAUG99,27,1999-08-03,13:57:00,14:07:00
WQAUG99,28,1999-08-03,13:21:00,13:32:00
WQAUG99,29,1999-08-03,16:00:00,16:07:00
WQAUG99,30,1999-08-03,14:27:00,14:38:00
WQAUG99,31,1999-08-03,11:19:00,11:32:00
WQAUG99,32,1999-08-03,15:11:00,15:20:00
WQAUG99,33,1999-08-03,10:41:00,10:51:00
WQAUG99,34,1999-08-03,07:25:00,07:35:00
WQAUG99,36,1999-08-02,07:11:00,08:04:00
WQAUG99,A2_ISC,1999-08-02,08:15:00,00:00:00
WQAUG99,A2_NYC,1999-08-02,00:00:00,00:00:00
WQAUG99,A3_ISC,1999-08-02,08:51:00,00:00:00
WQAUG99,A4,1999-08-04,12:46:00,12:59:00
WQAUG99,A4_ISC,1999-08-02,09:43:00,00:00:00
WQAUG99,A5_ISC,1999-08-02,10:39:00,00:00:00
WQAUG99,B1S_ISC,1999-08-02,11:33:00,00:00:00
WQAUG99,B2_ISC,1999-08-02,11:19:00,00:00:00
WQAUG99,B3,1999-08-04,12:10:00,12:20:00
WQAUG99,B3_ISC,1999-08-02,11:05:00,00:00:00
WQAUG99,B4_ISC,1999-08-02,10:53:00,00:00:00
WQAUG99,BLANK A,1999-08-04,00:00:00,00:00:00
WQAUG99,BLANK B,1999-08-02,00:00:00,00:00:00
WQAUG99,C1,1999-08-04,11:24:00,11:36:00
WQAUG99,C2,1999-08-04,10:06:00,10:20:00
WQAUG99,D3,1999-08-04,08:56:00,09:10:00
WQAUG99,E1,1999-08-05,08:59:00,09:14:00
WQAUG99,F2,1999-08-05,07:56:00,08:09:00
WQAUG99,F3,1999-08-05,11:27:00,11:42:00
WQAUG99,H2,1999-08-03,16:54:00,17:04:00
WQAUG99,H4,1999-08-05,13:47:00,13:57:00
WQAUG99,H6,1999-08-03,12:33:00,12:48:00
WQAUG99,H-B_ISC,1999-08-02,11:55:00,00:00:00
WQAUG99,H-C1_ISC,1999-08-02,10:29:00,00:00:00
WQAUG99,I2,1999-08-03,09:44:00,09:57:00
WQAUG99,J2,1999-08-03,07:56:00,08:08:00
WQAUG99,J4,1999-08-03,08:39:00,08:49:00
WQAUG99,K2,1999-08-02,11:47:00,12:04:00
WQAUG99,M3,1999-08-02,08:56:00,09:11:00
WQAUG99,N3,1999-08-02,09:56:00,10:10:00
WQDEC00,09,2000-12-04,09:11:00,09:23:00
WQDEC00,15,2000-12-05,10:12:00,10:24:00
WQDEC00,A2_NYC,2000-12-06,00:00:00,00:00:00
WQDEC00,A4,2000-12-04,11:43:00,11:57:00
WQDEC00,B3,2000-12-04,11:07:00,11:20:00
WQDEC00,BLANK A,2000-12-04,00:00:00,00:00:00
WQDEC00,BLANK B,2000-12-06,00:00:00,00:00:00
WQDEC00,C1,2000-12-04,12:40:00,12:50:00
WQDEC00,C2,2000-12-04,10:14:00,10:26:00
WQDEC00,D3,2000-12-04,13:35:00,13:49:00
WQDEC00,E1,2000-12-05,09:27:00,09:43:00
WQDEC00,F2,2000-12-05,08:40:00,08:50:00
WQDEC00,F3,2000-12-05,10:56:00,11:09:00
WQDEC00,H2,2000-12-06,08:15:00,08:25:00
WQDEC00,H4,2000-12-05,12:44:00,12:59:00
WQDEC00,H6,2000-12-05,12:05:00,12:18:00
WQDEC00,I2,2000-12-06,09:34:00,09:47:00
WQDEC00,J2,2000-12-06,10:30:00,10:41:00
WQDEC00,K2,2000-12-06,11:24:00,11:38:00
WQDEC00,M3,2000-12-06,12:21:00,12:36:00
WQDEC00,N3,2000-12-06,13:18:00,13:33:00
WQDEC01,09,2001-12-05,09:24:00,09:32:00
WQDEC01,15,2001-12-06,10:49:00,11:00:00
WQDEC01,A2_NYC,2001-12-03,00:00:00,00:00:00
WQDEC01,A4,2001-12-05,12:02:00,12:24:00
WQDEC01,B3,2001-12-05,11:20:00,11:36:00
WQDEC01,BLANK A,2001-12-05,00:00:00,00:00:00
WQDEC01,BLANK B,2001-12-03,00:00:00,00:00:00
WQDEC01,C1,2001-12-05,13:13:00,13:23:00
WQDEC01,C2,2001-12-05,10:23:00,10:33:00
WQDEC01,D3,2001-12-05,14:08:00,14:30:00
WQDEC01,E1,2001-12-06,09:56:00,10:17:00
WQDEC01,F2,2001-12-06,08:58:00,09:10:00
WQDEC01,F3,2001-12-06,11:35:00,11:54:00
WQDEC01,H2,2001-12-04,12:54:00,13:09:00
WQDEC01,H4,2001-12-04,12:13:00,12:25:00
WQDEC01,H6,2001-12-04,11:32:00,11:45:00
WQDEC01,I2,2001-12-04,10:11:00,10:24:00
WQDEC01,J2,2001-12-04,09:05:00,09:23:00
WQDEC01,K2,2001-12-03,08:37:00,08:53:00
WQDEC01,M3,2001-12-03,10:02:00,10:14:00
WQDEC01,N3,2001-12-03,11:17:00,11:40:00
WQDEC02,09,2002-12-10,08:26:00,08:38:00
WQDEC02,15,2002-12-13,10:56:00,11:06:00
WQDEC02,A4,2002-12-10,11:15:00,11:51:00
WQDEC02,B3,2002-12-10,10:25:00,10:47:00
WQDEC02,BLANK A,2002-12-10,00:00:00,00:00:00
WQDEC02,BLANK B,2002-12-09,00:00:00,00:00:00
WQDEC02,C1,2002-12-10,12:40:00,12:58:00
WQDEC02,C2,2002-12-10,09:26:00,09:41:00
WQDEC02,D3,2002-12-10,13:40:00,14:25:00
WQDEC02,E1,2002-12-13,09:56:00,10:18:00
WQDEC02,F2,2002-12-13,08:44:00,09:14:00
WQDEC02,F3,2002-12-13,11:39:00,11:56:00
WQDEC02,H2,2002-12-09,14:58:00,15:14:00
WQDEC02,H4,2002-12-13,13:33:00,13:56:00
WQDEC02,H6,2002-12-13,12:49:00,13:05:00
WQDEC02,I2,2002-12-09,13:03:00,00:00:00
WQDEC02,J2,2002-12-09,11:58:00,12:17:00
WQDEC02,K2,2002-12-09,10:33:00,11:22:00
WQDEC02,M3,2002-12-09,09:04:00,09:26:00
WQDEC03,09,2003-12-09,09:10:00,09:18:00
WQDEC03,15,2003-12-10,10:17:00,10:29:00
WQDEC03,A4,2003-12-09,11:38:00,11:54:00
WQDEC03,B3,2003-12-09,10:54:00,11:09:00
WQDEC03,BLANK A,2003-12-09,00:00:00,00:00:00
WQDEC03,BLANK B,2003-12-08,00:00:00,00:00:00
WQDEC03,C1,2003-12-09,12:42:00,12:58:00
WQDEC03,C2,2003-12-09,10:02:00,10:14:00
WQDEC03,D3,2003-12-09,13:42:00,00:00:00
WQDEC03,E1,2003-12-10,09:28:00,09:44:00
WQDEC03,F2,2003-12-10,08:36:00,08:55:00
WQDEC03,F3,2003-12-10,11:05:00,11:18:00
WQDEC03,H2,2003-12-08,16:23:00,16:32:00
WQDEC03,H4,2003-12-10,12:54:00,13:10:00
WQDEC03,H6,2003-12-10,12:15:00,12:30:00
WQDEC03,I2,2003-12-08,14:35:00,15:02:00
WQDEC03,J2,2003-12-08,13:20:00,13:35:00
WQDEC03,K2,2003-12-08,09:26:00,10:00:00
WQDEC03,M3,2003-12-08,11:00:00,11:18:00
WQDEC04,09,2004-12-09,09:08:00,09:15:00
WQDEC04,15,2004-12-15,10:20:00,10:31:00
WQDEC04,A4,2004-12-09,12:02:00,12:14:00
WQDEC04,B3,2004-12-09,11:06:00,00:00:00
WQDEC04,BLANK A,2004-12-09,00:00:00,00:00:00
WQDEC04,BLANK B,2004-11-29,00:00:00,00:00:00
WQDEC04,C1,2004-12-09,13:05:00,13:15:00
WQDEC04,C2,2004-12-09,10:09:00,10:23:00
WQDEC04,D3,2004-12-09,14:00:00,14:14:00
WQDEC04,E1,2004-12-15,09:28:00,09:45:00
WQDEC04,F2,2004-12-15,08:38:00,08:51:00
WQDEC04,H2,2004-11-29,15:00:00,15:12:00
WQDEC04,H4,2004-11-29,14:17:00,00:00:00
WQDEC04,H6,2004-11-29,13:35:00,13:48:00
WQDEC04,I2,2004-11-29,11:59:00,12:11:00
WQDEC04,J2,2004-11-29,10:55:00,11:10:00
WQDEC04,K2,2004-11-29,07:45:00,07:55:00
WQDEC04,M3,2004-11-29,09:00:00,09:18:00
WQDEC05,09,2005-12-12,09:45:00,09:59:00
WQDEC05,15,2005-12-08,14:22:00,14:32:00
WQDEC05,A4,2005-12-12,12:50:00,13:02:00
WQDEC05,B3,2005-12-12,12:00:00,12:21:00
WQDEC05,BLANK A,2005-12-12,00:00:00,00:00:00
WQDEC05,BLANK B,2005-12-05,00:00:00,00:00:00
WQDEC05,C1,2005-12-12,13:50:00,14:00:00
WQDEC05,C2,2005-12-12,11:00:00,11:10:00
WQDEC05,D3,2005-12-12,14:44:00,15:10:00
WQDEC05,E1,2005-12-08,15:10:00,15:22:00
WQDEC05,F2,2005-12-08,16:04:00,16:21:00
WQDEC05,F3,2005-12-08,13:32:00,13:49:00
WQDEC05,H2,2005-12-08,10:44:00,11:08:00
WQDEC05,H4,2005-12-08,11:35:00,11:51:00
WQDEC05,H6,2005-12-08,12:19:00,12:36:00
WQDEC05,I2,2005-12-08,08:40:00,09:12:00
WQDEC05,J2,2005-12-05,14:24:00,14:37:00
WQDEC05,K2,2005-12-05,10:52:00,11:17:00
WQDEC05,M3,2005-12-05,12:27:00,12:42:00
WQDEC06,09,2006-12-14,09:14:00,09:25:00
WQDEC06,15,2006-12-11,11:17:00,11:28:00
WQDEC06,A4,2006-12-14,12:28:00,12:41:00
WQDEC06,B3,2006-12-14,11:40:00,12:00:00
WQDEC06,BLANK A,2006-12-12,00:00:00,00:00:00
WQDEC06,BLANK B,2006-12-14,00:00:00,00:00:00
WQDEC06,BLANK C,2006-12-11,00:00:00,00:00:00
WQDEC06,C1,2006-12-14,13:34:00,13:50:00
WQDEC06,C2,2006-12-14,10:47:00,11:00:00
WQDEC06,D3,2006-12-14,14:33:00,14:45:00
WQDEC06,E1,2006-12-11,12:09:00,12:25:00
WQDEC06,F2,2006-12-11,13:08:00,00:00:00
WQDEC06,F3,2006-12-11,10:20:00,10:36:00
WQDEC06,H2,2006-12-12,13:55:00,14:06:00
WQDEC06,H4,2006-12-12,08:25:00,08:36:00
WQDEC06,H6,2006-12-11,08:52:00,09:10:00
WQDEC06,I2,2006-12-12,09:59:00,10:14:00
WQDEC06,J2,2006-12-12,11:14:00,00:00:00
WQDEC07,09,2007-12-06,09:03:00,09:16:00
WQDEC07,15,2007-12-10,11:24:00,11:34:00
WQDEC07,A4,2007-12-06,12:08:00,12:21:00
WQDEC07,B3,2007-12-06,11:14:00,11:38:00
WQDEC07,BLANK A,2007-12-06,00:00:00,00:00:00
WQDEC07,BLANK B,2007-12-10,00:00:00,00:00:00
WQDEC07,BLANK C,2007-12-05,00:00:00,00:00:00
WQDEC07,C1,2007-12-06,13:09:00,13:19:00
WQDEC07,C2,2007-12-06,10:11:00,10:27:00
WQDEC07,D3,2007-12-06,14:03:00,14:27:00
WQDEC07,E1,2007-12-10,12:10:00,12:26:00
WQDEC07,F2,2007-12-10,13:09:00,13:26:00
WQDEC07,F3,2007-12-10,10:34:00,10:49:00
WQDEC07,H2,2007-12-05,15:00:00,15:12:00
WQDEC07,H4,2007-12-10,08:27:00,08:46:00
WQDEC07,H6,2007-12-10,09:23:00,09:37:00
WQDEC07,I2,2007-12-05,12:39:00,13:06:00
WQDEC07,J2,2007-12-05,11:20:00,11:33:00
WQDEC07,K2,2007-12-05,07:22:00,00:00:00
WQDEC07,M3,2007-12-05,08:49:00,09:09:00
WQDEC08,09,2008-12-17,09:01:00,09:11:00
WQDEC08,15,2008-12-18,10:13:00,10:23:00
WQDEC08,A4,2008-12-17,11:43:00,00:00:00
WQDEC08,B3,2008-12-17,10:56:00,11:16:00
WQDEC08,BLANK A,2008-12-17,00:00:00,00:00:00
WQDEC08,BLANK B,2008-12-18,00:00:00,00:00:00
WQDEC08,BLANK C,2008-12-16,00:00:00,00:00:00
WQDEC08,C1,2008-12-17,12:48:00,13:02:00
WQDEC08,C2,2008-12-17,10:03:00,00:00:00
WQDEC08,D3,2008-12-17,00:00:00,14:16:00
WQDEC08,E1,2008-12-18,09:24:00,09:39:00
WQDEC08,F2,2008-12-18,08:29:00,08:45:00
WQDEC08,F3,2008-12-18,10:58:00,11:14:00
WQDEC08,H2,2008-12-16,12:25:00,12:35:00
WQDEC08,H4,2008-12-16,11:34:00,11:57:00
WQDEC08,H6,2008-12-16,10:50:00,11:08:00
WQDEC08,I2,2008-12-16,09:15:00,09:39:00
WQDEC08,J2,2008-12-16,08:16:00,08:25:00
WQDEC08,K2,2008-12-16,07:10:00,07:25:00
WQDEC08,M3,2008-11-26,11:01:00,11:15:00
WQDEC09,09,2009-12-02,08:52:00,09:03:00
WQDEC09,15,2009-12-07,10:11:00,10:22:00
WQDEC09,A4,2009-12-02,11:42:00,11:56:00
WQDEC09,B3,2009-12-02,10:55:00,11:13:00
WQDEC09,BLANK A,2009-12-02,00:00:00,00:00:00
WQDEC09,BLANK B,2009-12-07,00:00:00,00:00:00
WQDEC09,BLANK C,2009-12-01,00:00:00,00:00:00
WQDEC09,C1,2009-12-02,12:45:00,12:57:00
WQDEC09,C2,2009-12-02,09:54:00,10:12:00
WQDEC09,D3,2009-12-02,13:38:00,14:10:00
WQDEC09,E1,2009-12-07,09:19:00,09:34:00
WQDEC09,F2,2009-12-07,08:20:00,08:37:00
WQDEC09,F3,2009-12-07,11:00:00,11:15:00
WQDEC09,H2,2009-12-01,12:38:00,12:51:00
WQDEC09,H4,2009-12-07,13:08:00,13:28:00
WQDEC09,H6,2009-12-07,12:21:00,12:43:00
WQDEC09,I2,2009-12-01,10:13:00,10:43:00
WQDEC09,J2,2009-12-01,09:01:00,09:14:00
WQDEC09,K2,2009-12-01,07:37:00,08:10:00
WQDEC10,09,2010-12-02,09:26:00,09:37:00
WQDEC10,15,2010-12-03,10:04:00,10:22:00
WQDEC10,A4,2010-12-02,12:46:00,13:02:00
WQDEC10,B3,2010-12-02,11:46:00,12:10:00
WQDEC10,BLANK A,2010-12-02,00:00:00,00:00:00
WQDEC10,BLANK B,2010-12-03,00:00:00,00:00:00
WQDEC10,C1,2010-12-02,13:52:00,14:10:00
WQDEC10,C2,2010-12-02,10:42:00,10:53:00
WQDEC10,D3,2010-12-02,14:57:00,00:00:00
WQDEC10,E1,2010-12-03,11:03:00,11:30:00
WQDEC10,F2,2010-12-03,12:10:00,12:35:00
WQDEC10,F3,2010-12-03,08:44:00,09:10:00
WQDEC10,H2,2010-11-29,08:07:00,08:18:00
WQDEC10,H4,2010-11-29,14:45:00,15:10:00
WQDEC10,H6,2010-11-29,13:55:00,14:18:00
WQDEC10,I2,2010-11-29,10:02:00,10:36:00
WQDEC10,J2,2010-11-29,11:33:00,11:44:00
WQDEC10,S2,2010-11-29,08:39:00,08:58:00
